lease_id,no_rent_change,rent_change_10,rent_change_20,lease_length_2,lease_length_3,lease_length_1,age_range_under_24,age_range_24_29,age_range_30_39,age_range_40_49,age_range_50_59,age_range_60,NoFinesViolations,PositiveSurvey,LatePayments,HOA_mandatory,Renewed
BLK21040,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
BLK21041,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
BLK21042,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
BLK21043,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BLK21044,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
BLK21045,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
BLK21046,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
BLK21047,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
BLK21048,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
BLK21049,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
BLK21050,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
BLK21051,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
BLK21052,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BLK21053,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
BLK21054,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
BLK21055,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
BLK21056,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
BLK21057,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
BLK21058,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
BLK21059,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
BLK21060,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
BLK21061,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1
BLK21062,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
BLK21063,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
BLK21064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK21065,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1
BLK21066,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1
BLK21067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK21068,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
BLK21069,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
BLK21070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BLK21071,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
BLK21072,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
BLK21073,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
BLK21074,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
BLK21075,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
BLK21076,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1
BLK21077,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
BLK21078,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
BLK21079,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
BLK21080,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0
BLK21081,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0
BLK21082,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
BLK21083,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
BLK21084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BLK21085,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1
BLK21086,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
BLK21087,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
BLK21088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BLK21089,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
BLK21090,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
BLK21091,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
BLK21092,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1
BLK21093,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
BLK21094,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0
BLK21095,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
BLK21096,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
BLK21097,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
BLK21098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BLK21099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BLK21100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BLK21101,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
BLK21102,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
BLK21103,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
BLK21104,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
BLK21105,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
BLK21106,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BLK21107,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
BLK21108,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
BLK21109,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0
BLK21110,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
BLK21111,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
BLK21112,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
BLK21113,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
BLK21114,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
BLK21115,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
BLK21116,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
BLK21117,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
BLK21118,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
BLK21119,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
BLK21120,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0
BLK21121,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
BLK21122,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
BLK21123,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
BLK21124,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
BLK21125,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1
BLK21126,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
BLK21127,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
BLK21128,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1
BLK21129,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1
BLK21130,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
BLK21131,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
BLK21132,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
BLK21133,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1
BLK21134,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
BLK21135,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
BLK21136,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
BLK21137,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
BLK21138,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
BLK21139,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
BLK21140,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
BLK21141,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
BLK21142,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
BLK21143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK21144,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
BLK21145,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
BLK21146,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
BLK21147,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
BLK21148,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
BLK21149,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
BLK21150,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
BLK21151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK21152,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
BLK21153,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
BLK21154,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
BLK21155,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0
BLK21156,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0
BLK21157,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
BLK21158,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
BLK21159,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1
BLK21160,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
BLK21161,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BLK21162,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
BLK21163,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
BLK21164,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
BLK21165,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
BLK21166,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
BLK21167,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
BLK21168,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
BLK21169,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
BLK21170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK21171,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0
BLK21172,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
BLK21173,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
BLK21174,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
BLK21175,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
BLK21176,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
BLK21177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BLK21178,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
BLK21179,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0
BLK21180,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
BLK21181,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
BLK21182,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0
BLK21183,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0
BLK21184,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
BLK21185,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0
BLK21186,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
BLK21187,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
BLK21188,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
BLK21189,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
BLK21190,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0
BLK21191,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
BLK21192,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
BLK21193,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
BLK21194,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
BLK21195,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0
BLK21196,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
BLK21197,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
BLK21198,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0
BLK21199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK21200,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
BLK21201,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
BLK21202,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
BLK21203,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0
BLK21204,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
BLK21205,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
BLK21206,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1
BLK21207,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
BLK21208,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
BLK21209,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BLK21210,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
BLK21211,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
BLK21212,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
BLK21213,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
BLK21214,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
BLK21215,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
BLK21216,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0
BLK21217,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0
BLK21218,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
BLK21219,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0
BLK21220,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
BLK21221,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0
BLK21222,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
BLK21223,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
BLK21224,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0
BLK21225,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0
BLK21226,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
BLK21227,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
BLK21228,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0
BLK21229,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
BLK21230,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
BLK21231,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
BLK21232,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
BLK21233,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
BLK21234,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
BLK21235,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
BLK21236,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
BLK21237,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
BLK21238,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
BLK21239,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
BLK21240,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
BLK21241,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
BLK21242,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
BLK21243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK21244,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
BLK21245,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0
BLK21246,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
BLK21247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK21248,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
BLK21249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK21250,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
BLK21251,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
BLK21252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK21253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK21254,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
BLK21255,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
BLK21256,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
BLK21257,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BLK21258,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0
BLK21259,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0
BLK21260,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
BLK21261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK21262,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
BLK21263,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
BLK21264,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
BLK21265,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
BLK21266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BLK21267,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
BLK21268,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
BLK21269,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
BLK21270,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
BLK21271,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1
BLK21272,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
BLK21273,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0
BLK21274,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0
BLK21275,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
BLK21276,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
BLK21277,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
BLK21278,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
BLK21279,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
BLK21280,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
BLK21281,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
BLK21282,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1
BLK21283,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0
BLK21284,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
BLK21285,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
BLK21286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BLK21287,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1
BLK21288,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
BLK21289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK21290,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
BLK21291,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
BLK21292,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
BLK21293,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
BLK21294,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
BLK21295,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0
BLK21296,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
BLK21297,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
BLK21298,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
BLK21299,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0
BLK21300,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
BLK21301,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
BLK21302,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
BLK21303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK21304,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
BLK21305,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0
BLK21306,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
BLK21307,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BLK21308,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
BLK21309,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
BLK21310,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
BLK21311,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0
BLK21312,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
BLK21313,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
BLK21314,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
BLK21315,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
BLK21316,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
BLK21317,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
BLK21318,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
BLK21319,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
BLK21320,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
BLK21321,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
BLK21322,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
BLK21323,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
BLK21324,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
BLK21325,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
BLK21326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK21327,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
BLK21328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK21329,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
BLK21330,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
BLK21331,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
BLK21332,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
BLK21333,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
BLK21334,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
BLK21335,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
BLK21336,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0
BLK21337,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
BLK21338,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
BLK21339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BLK21340,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0
BLK21341,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0
BLK21342,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
BLK21343,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
BLK21344,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
BLK21345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK21346,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
BLK21347,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
BLK21348,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1
BLK21349,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0
BLK21350,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
BLK21351,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
BLK21352,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
BLK21353,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
BLK21354,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
BLK21355,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BLK21356,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
BLK21357,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
BLK21358,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
BLK21359,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
BLK21360,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
BLK21361,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
BLK21362,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
BLK21363,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0
BLK21364,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
BLK21365,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0
BLK21366,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
BLK21367,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
BLK21368,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
BLK21369,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0
BLK21370,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0
BLK21371,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
BLK21372,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
BLK21373,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
BLK21374,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BLK21375,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
BLK21376,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
BLK21377,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
BLK21378,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
BLK21379,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
BLK21380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK21381,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
BLK21382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK21383,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
BLK21384,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
BLK21385,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
